66.00 5.7776523232 4.5 1.00 11.80 919.00 .
78.00 5.9839362807 . 1.00 16.70 . .
89.00 6.4085287911 5.08 1.00 14.10 1046.00 24.00
74.00 5.7137328055 4.73 1.00 15.20 . .
68.00 5.1119877884 . 1.00 10.90 . .
83.00 6.1355648911 4.565 1.00 12.80 1071.00 24.00
63.00 6.2186001197 . 1.00 12.60 1012.00 20.00
75.00 6.9324478916 2.948 0.00 18.00 989.00 .
58.00 6.935370446 . 0.00 16.30 806.00 .
. 5.6594822158 3.34 0.00 13.00 . .
54.00 6.7068623366 3.256 0.00 19.40 896.00 .
54.00 7.2071188562 3.65 0.00 19.00 . .
57.00 7.0352685993 2.97 0.00 19.40 957.00 .
63.00 6.4785096422 . 0.00 16.10 970.00 .
55.00 6.4068799861 3.364 0.00 15.90 . .
71.00 6.8669332845 3.83 0.00 16.80 1014.00 .
72.00 7.0175061429 3.504 0.00 18.80 997.00 .
56.00 7.1236727852 3.256 0.00 16.90 . .
52.00 7.2240248083 . 0.00 15.30 945.00 .
57.00 5.669880923 . 1.00 7.50 895.00 .
68.00 6.1484682959 5.062 1.00 12.90 930.00 .
66.00 5.3327187933 . 1.00 14.50 842.00 21.00
58.00 5.958424693 4.326 1.00 18.50 853.00 20.00
71.00 5.2832037287 4.18 1.00 11.20 . .
69.00 5.6489742382 . 1.00 19.30 . .
83.00 6.6541525202 . 1.00 17.40 1041.00 .
88.00 5.6276211137 3.936 1.00 12.30 . .
90.00 6.1420374056 4.71 1.00 13.90 . .
95.00 6.023447593 6.584 1.00 8.80 1302.00 .
45.00 7.7828072628 5.282 0.00 11.20 963.00 .
60.00 5.5333894887 4.958 1.00 11.60 862.00 20.00
93.00 7.8095413247 7.27 1.00 6.30 1274.00 29.00
66.00 7.8252452914 4.56 0.00 7.80 1017.00 .
92.00 6.8134445995 5.986 1.00 14.10 1070.00 .
79.00 5.730099783 . 1.00 11.60 1079.00 .
96.00 7.2977682825 6.507 1.00 13.40 1127.00 .
86.00 5.811140993 4.005 1.00 12.10 . .
63.00 5.7807435158 3.62 1.00 16.20 . .
80.00 5.9322451874 3.615 1.00 12.50 1000.00 24.00
67.00 6.0730445341 5.13 1.00 13.30 . .
67.00 3.8286413965 . 1.00 8.30 930.00 .
99.00 6.5381398238 3.56 1.00 18.10 986.00 .
74.00 5.669880923 4.785 1.00 13.30 985.00 .
52.00 5.2203558251 4.782 1.00 14.20 788.00 .
. 4.2341065046 . 1.00 11.00 865.00 .
63.00 8.14612951 4.06 0.00 18.10 1083.00 .
63.00 7.0800264999 2.924 0.00 19.20 860.00 .
97.00 7.2875606403 5.926 1.00 7.60 1300.00 28.00
82.00 6.4488893941 6.41 1.00 19.00 983.00 .
96.00 6.8803840822 6.2 1.00 18.40 1022.00 25.00
47.00 6.9373140812 5.137 0.00 15.70 . .
96.00 5.9375362051 6.672 1.00 10.00 1059.00 .
71.00 5.8916442118 . 1.00 9.60 875.00 .
63.00 7.5847730776 5.558 0.00 16.60 964.00 .
61.00 6.5206211276 6.05 1.00 16.40 861.00 .
39.00 5.9839362807 . 1.00 19.20 947.00 .
48.00 5.8318824773 . 1.00 14.60 . .
58.00 4.4773368145 3.08 1.00 15.20 813.00 18.00
84.00 6.4150969592 2.439 0.00 17.10 . .
21.00 6.2126060958 2.46 1.00 16.90 . .
73.00 7.74109909 3.61 0.00 18.00 1052.00 .
75.00 5.6869753563 4.516 1.00 12.10 900.00 .
51.00 7.1428274012 3.46 0.00 17.20 1019.00 22.00
76.00 5.4889377262 . 1.00 14.70 893.00 .
75.00 5.0039463059 . 1.00 10.20 . .
67.00 5.1179938124 3.84 1.00 13.50 1014.00 .
82.00 6.5294188383 4.048 1.00 13.50 1112.00 .
51.00 6.2344107257 2.987 0.00 17.00 861.00 18.00
. 5.910796644 . 1.00 11.20 . .
60.00 5.7990926545 . 1.00 18.60 . .
83.00 5.0369526024 2.6 1.00 11.40 884.00 20.00
85.00 5.7104270174 3.635 1.00 13.40 1100.00 26.00
. 6.8522425691 2.736 0.00 18.30 703.00 17.00
63.00 7.7527648089 . 0.00 16.90 985.00 22.00
48.00 5.9322451874 . 0.00 14.80 905.00 21.00
51.00 6.595780514 4.09 0.00 17.00 . .
58.00 5.2364419628 . 1.00 22.90 670.00 16.00
59.00 6.6450909695 3.392 0.00 12.80 986.00 18.00
75.00 5.6094717952 . 1.00 15.30 1081.00 24.00
38.00 5.9427993751 . 0.00 15.90 870.00 19.00
43.00 6.7080840839 3.138 0.00 19.10 837.00 .
69.00 5.723585102 3.244 1.00 10.40 . .
51.00 6.3767269479 . 0.00 29.20 . .
75.00 4.9052747784 . 1.00 11.40 . 20.00
35.00 5.4337220036 2.604 0.00 19.40 . 20.00
21.00 4.8202815656 3.09 1.00 12.90 . .
44.00 4.836281907 . 1.00 11.70 . 20.00
54.00 7.6275443905 2.202 0.00 20.20 . 20.00
48.00 5.3518581335 3.064 1.00 14.80 . 22.00
. 6.7638849086 2.9 0.00 15.50 . 24.00
67.00 7.4389715924 2.19 0.00 15.00 . 23.00
. 7.145196135 2.62 0.00 14.60 . 22.00
36.00 7.0724219005 2.93 0.00 18.20 . 21.00
49.00 6.1758672701 3.664 1.00 11.10 1012.00 24.00
35.00 4.6443908991 . 1.00 11.70 . .
67.00 6.1398845522 3.15 1.00 13.60 . 23.00
63.00 5.4116460519 3.26 1.00 11.10 1010.00 24.00
37.00 5.2933048247 2.95 1.00 11.30 . .
73.00 6.4150969592 3.34 1.00 16.20 980.00 23.00
42.00 7.1724245771 3.4 0.00 14.00 850.00 21.00
43.00 5.4205349993 3.69 1.00 12.50 881.00 21.00
62.00 5.7493929859 3.34 1.00 16.10 943.00 22.00
65.00 4.9558270576 3.35 1.00 10.70 . .
. 5.680172609 3.15 1.00 11.10 . .
60.00 5.4116460519 3.43 1.00 16.10 . 22.00
52.00 6.1158921255 3.32 1.00 18.50 916.00 21.00
. 5.1761497326 1.7 1.00 16.20 . .
53.00 5.8944028343 2.89 1.00 14.60 . 23.00
51.00 5.170483995 4.208 1.00 11.10 953.00 23.00
33.00 7.4330753489 . 0.00 16.90 . 22.00
39.00 7.6648157853 2.558 0.00 19.20 942.00 20.00
64.00 5.2417470151 3.3 1.00 12.00 . 23.00
59.00 5.8550719222 3.496 1.00 14.10 . .
77.00 5.96870756 4.768 1.00 10.80 . .
41.00 6.5806391373 2.29 0.00 18.60 . .
54.00 7.365180126 3.63 0.00 16.90 . .
36.00 4.5951198501 3.64 1.00 8.90 810.00 19.00
49.00 4.9767337424 3.27 1.00 14.00 . .
52.00 4.9767337424 . 1.00 21.90 790.00 19.00
. 6.0063531596 2.53 1.00 13.50 . 24.00
39.00 6.8987145343 3.304 0.00 16.80 . 22.00
53.00 8.0106915391 3.262 0.00 16.50 993.00 23.00
48.00 7.0237589547 2.89 0.00 19.60 . 22.00
82.00 5.7868973814 4.08 1.00 10.30 1158.00 27.00
83.00 7.3125534981 6.525 1.00 5.80 1199.00 28.00
62.00 4.6821312271 3.95 1.00 12.60 . .
60.00 6.5806391373 . 1.00 18.10 . 22.00
34.00 6.9236286281 3.592 0.00 23.10 950.00 22.00
71.00 5.6869753563 . 1.00 13.00 1052.00 24.00
42.00 4.6634390941 . 1.00 12.10 871.00 20.00
87.00 5.0434251169 3.27 1.00 14.40 932.00 22.00
38.00 5.579729826 2.78 1.00 15.70 . 21.00
35.00 6.5778613577 . 0.00 21.80 878.00 21.00
38.00 5.8579331545 2.98 1.00 13.70 980.00 22.00
37.00 5.7745515455 2.992 1.00 12.70 863.00 20.00
56.00 5.3706380281 . 1.00 14.00 930.00 22.00
. 4.7361984484 3.624 1.00 11.00 786.00 16.00
95.00 5.9558373695 4.689 1.00 11.40 921.00 21.00
26.00 6.949856455 3.04 0.00 18.40 872.00 20.00
56.00 5.3181199938 . 1.00 20.80 1043.00 24.00
39.00 5.6167710977 . 1.00 11.90 . 21.00
. 5.5568280617 3.136 1.00 16.40 . .
32.00 5.2311086169 . 1.00 11.00 908.00 21.00
36.00 6.6214056518 3.436 0.00 21.60 . .
35.00 7.6251071482 3.579 0.00 22.60 993.00 23.00
37.00 5.6869753563 3.644 1.00 14.90 841.00 .
16.00 7.4955419439 . 0.00 22.90 . .
91.00 6.4504704221 5.725 1.00 8.60 . .
43.00 7.363279587 2.99 0.00 27.20 . 21.00
52.00 4.8751973232 5.9 1.00 11.80 890.00 22.00
72.00 7.0613343669 5.078 1.00 13.50 . .
39.00 7.7919359569 . 0.00 21.20 907.00 21.00
36.00 5.1474944768 3.736 1.00 13.00 814.00 21.00
67.00 5.8636311756 4.675 1.00 11.30 1103.00 25.00
46.00 5.926926026 . 1.00 15.70 921.00 22.00
72.00 6.0258659738 . 1.00 16.20 970.00 22.00
50.00 7.7284157798 . 0.00 21.40 939.00 21.00
28.00 5.7203117766 2.98 0.00 18.80 744.00 17.00
35.00 6.9669671386 3.5 0.00 19.40 709.00 17.00
41.00 6.8276292345 2.784 0.00 21.90 832.00 20.00
64.00 7.0859014644 3.32 1.00 14.80 . .
25.00 5.3278761688 3.06 1.00 12.10 657.00 11.00
26.00 5.2417470151 2.43 1.00 18.40 620.00 16.00
42.00 6.9612960459 . 0.00 19.70 . 18.00
50.00 5.3706380281 3.41 1.00 13.80 934.00 22.00
10.00 7.8648040033 3.36 0.00 18.20 810.00 19.00
41.00 7.9919305199 . 0.00 24.70 982.00 23.00
43.00 5.6312117818 . 1.00 14.50 841.00 20.00
35.00 6.1612073217 2.942 0.00 14.30 . .
93.00 6.3985949345 5.15 1.00 9.60 1210.00 .
63.00 5.5053315359 6.23 1.00 13.40 1143.00 26.00
32.00 7.6732231211 . 0.00 14.60 984.00 22.00
62.00 5.2203558251 3.67 1.00 12.60 1060.00 26.00
29.00 7.2779385729 2.78 0.00 21.00 940.00 21.00
65.00 8.5809188823 3.309 0.00 19.70 1126.00 25.00
. 7.7195739893 . 0.00 23.10 . 19.00
91.00 5.2781146592 2.791 1.00 13.60 910.00 20.00
34.00 6.930494766 2.706 0.00 21.90 890.00 21.00
72.00 7.7693786095 3.92 1.00 18.50 . .
. 6.0161571597 . 0.00 20.80 1188.00 27.00
. 4.0775374439 . 0.00 15.50 839.00 19.00
50.00 7.4301141386 . 0.00 25.30 907.00 21.00
43.00 5.4930614433 3.122 0.00 17.40 . .
69.00 8.7628024874 3.412 0.00 23.10 1069.00 25.00
8.00 7.0103118673 . 0.00 20.60 . .
. 5.4071717715 2.9 1.00 17.20 1009.00 .
33.00 8.4370671469 3.58 1.00 20.50 . .
37.00 7.7832240163 3.975 0.00 12.80 1027.00 24.00
. 7.7939990895 3.315 0.00 18.70 1000.00 22.00
59.00 6.7522703761 . 0.00 20.50 . .
38.00 7.4673710669 2.595 0.00 23.90 . 21.00
50.00 5.3612921657 4.05 1.00 10.50 . .
48.00 5.1474944768 . 1.00 22.40 893.00 .
53.00 5.1984970313 4.35 1.00 17.80 819.00 20.00
82.00 5.6767538023 4.725 1.00 13.20 . .
93.00 7.104144093 4.298 0.00 12.10 1240.00 .
48.00 6.0591231956 . 0.00 21.20 870.00 .
82.00 5.4249500175 3.8 1.00 11.40 . .
82.00 5.4205349993 4.408 1.00 13.90 930.00 23.00
22.00 5.81711116 . 1.00 12.50 819.00 .
69.00 5.7268477476 4.773 1.00 13.30 1081.00 .
70.00 7.2675254278 3.518 1.00 14.00 917.00 .
72.00 5.3706380281 5.515 1.00 11.10 1007.00 23.00
62.00 6.5847913924 . 0.00 18.40 952.00 23.00
70.00 5.9026333334 5.4 1.00 12.40 . .
98.00 7.6410842492 . 0.00 17.90 1107.00 .
90.00 5.2933048247 . 1.00 6.80 929.00 .
55.00 5.365976015 . 1.00 10.60 907.00 .
45.00 7.1316985105 . 0.00 15.10 934.00 .
62.00 7.4627891574 . 0.00 19.60 950.00 22.00
74.00 5.723585102 3.735 1.00 10.70 1016.00 .
68.00 5.1298987149 . 1.00 9.20 1019.00 25.00
45.00 7.3569182424 4.182 0.00 8.70 937.00 .
72.00 6.0799331951 . 1.00 13.00 1019.00 .
59.00 5.3844950628 . 1.00 9.20 915.00 20.00
45.00 5.4930614433 . 1.00 14.00 . .
61.00 4.9836066217 . 1.00 6.50 1010.00 24.00
100.00 6.6280413762 3.285 1.00 11.70 . .
84.00 6.6280413762 4.942 0.00 17.60 . .
46.00 5.5214609179 3.689 0.00 18.10 855.00 .
46.00 7.4541410781 4.84 0.00 19.30 . .
48.00 4.9272536852 . 1.00 12.30 837.00 19.00
68.00 5.8550719222 . 0.00 11.10 1025.00 22.00
73.00 8.3610071082 . 0.00 13.80 . .
31.00 6.5567783562 4.845 0.00 16.00 . .
. 7.2137683081 3.6 0.00 15.80 . .
30.00 6.1158921255 . 1.00 13.70 660.00 .
68.00 5.6594822158 5.1 1.00 15.70 . .
90.00 6.0520891689 4.619 1.00 9.60 . .
95.00 7.8928255263 3.792 0.00 9.50 . .
. 6.6450909695 . 1.00 17.90 . .
58.00 3.9318256327 . 1.00 9.30 1136.00 23.00
55.00 4.7361984484 4.1 1.00 10.10 1116.00 .
79.00 5.8944028343 4.69 0.00 14.70 875.00 21.00
76.00 4.0073331852 . 1.00 9.50 790.00 .
100.00 3.8918202981 . 1.00 14.50 1000.00 .
76.00 5.2882670307 . 1.00 14.00 880.00 .
36.00 5.6312117818 4.69 0.00 14.40 848.00 .
51.00 5.4071717715 4.64 0.00 12.60 . .
61.00 4.1431347264 . 1.00 7.50 1070.00 .
97.00 6.1114673395 . 1.00 10.50 . .
63.00 6.4393503711 . 1.00 13.10 . 20.00
57.00 4.6821312271 4.514 1.00 13.40 . .
84.00 6.1377270541 5.86 1.00 14.50 1003.00 .
78.00 4.5108595065 5.208 1.00 10.40 830.00 .
79.00 7.4587626924 4.928 0.00 9.90 1041.00 .
51.00 6.9147308927 . 0.00 18.10 . .
47.00 6.6424868014 3.914 0.00 17.00 750.00 17.00
100.00 3.0445224377 . 1.00 9.50 . .
69.00 6.2653012127 . 1.00 14.70 1031.00 25.00
83.00 6.2225762681 4.488 1.00 11.00 1005.00 23.00
66.00 6.0185932145 . 1.00 16.80 953.00 .
89.00 6.2025355172 4.375 1.00 12.20 989.00 24.00
40.00 4.1431347264 . 1.00 14.50 940.00 19.00
63.00 6.5337888379 . 1.00 15.00 1101.00 26.00
65.00 8.1146238864 . 0.00 9.00 . .
. 5.730099783 3.417 1.00 11.50 . 22.00
56.00 7.7997533183 . 0.00 16.90 . .
61.00 7.3453648404 . 0.00 22.70 1000.00 24.00
72.00 5.8833223885 4.9 1.00 10.50 1150.00 27.00
80.00 5.9188938543 . 1.00 16.90 1034.00 24.00
68.00 6.0822189104 . 0.00 18.10 1042.00 .
55.00 5.0562458053 . 1.00 11.10 . 20.00
69.00 5.6489742382 3.616 1.00 11.10 1124.00 26.00
79.00 5.8636311756 3.88 1.00 17.80 . 22.00
62.00 6.0730445341 . 1.00 15.90 980.00 22.00
57.00 5.7776523232 . 1.00 20.50 . 22.00
57.00 5.4424177105 . 1.00 17.20 . 20.00
77.00 5.7807435158 3.891 1.00 10.10 . .
59.00 5.8200829304 . 1.00 8.40 . 20.00
77.00 7.4295208428 . 1.00 13.50 1053.00 25.00
67.00 6.2065759267 3.255 1.00 16.70 . 25.00
78.00 4.7957905456 . 1.00 10.70 1030.00 20.00
52.00 5.2983173665 3.75 1.00 15.90 965.00 21.00
64.00 5.3518581335 4.1 1.00 9.40 1070.00 24.00
88.00 6.3421214187 4.45 1.00 15.10 1167.00 24.00
72.00 8.4405281065 4.29 0.00 11.50 . .
38.00 7.5652752819 2.964 0.00 15.90 . 22.00
46.00 6.6320017774 2.8 0.00 22.20 . 22.00
73.00 5.6021188209 3.405 1.00 10.70 . 22.00
65.00 6.9373140812 2.592 0.00 21.00 . 21.00
61.00 7.5791679674 2.705 0.00 19.30 985.00 23.00
54.00 7.4407337074 . 0.00 21.30 . .
59.00 6.8211074723 2.515 0.00 20.60 . 22.00
46.00 . 2.5 0.00 18.10 . .
67.00 7.2262090101 2.958 0.00 19.20 . 22.00
36.00 5.8348107371 2.78 0.00 15.20 . 21.00
67.00 7.2943772993 . 0.00 23.10 . 21.00
28.00 6.64898455 . 0.00 18.40 . 20.00
56.00 7.3231707179 2.394 0.00 19.20 . 22.00
50.00 4.3174881135 3.7 1.00 8.50 . 23.00
52.00 5.1474944768 3.38 1.00 11.50 837.00 20.00
59.00 5.3471075307 . 1.00 13.00 927.00 23.00
42.00 6.2499752423 . 0.00 16.30 780.00 19.00
49.00 5.9480349892 3.236 1.00 19.20 . 20.00
94.00 5.2094861528 4.45 1.00 12.80 836.00 19.00
50.00 7.4955419439 3.04 0.00 19.60 . 19.00
65.00 6.3153580015 3.264 0.00 17.30 . 19.00
50.00 7.6043963488 4.01 1.00 16.60 915.00 23.00
57.00 5.3181199938 . 1.00 2.50 948.00 21.00
98.00 4.7874917428 3.952 1.00 13.00 . 22.00
46.00 6.3225652399 3.89 1.00 16.50 903.00 24.00
60.00 6.1696107325 . 0.00 16.30 . 19.00
56.00 6.5147126909 3.752 0.00 15.30 . 20.00
. 6.8638033915 3.2 0.00 19.20 . 18.00
57.00 7.9658927351 4.31 0.00 13.40 946.00 22.00
67.00 6.1800166537 3.775 1.00 16.40 928.00 23.00
72.00 5.3612921657 4.545 1.00 14.10 912.00 22.00
45.00 6.9782137426 3.422 0.00 15.10 . 23.00
